0952,BARAT COLLEGE,LAKE FOREST,IL
0954,BELLEVILLE AREA COLLEGE,BELLEVILLE,IL
1132,BENEDICTINE UNIVERSITY,LISLE,IL
1082,BLACK HAWK COLLEGE,MOLINE,IL
1083,BLACK HAWK COLLEGE-EAST CAMPUS,KEWANEE,IL
0958,BLACKBURN COLLEGE,CARLINVILLE,IL
0956,BLESSING HOSPITAL SCHOOL OF NURSING,QUINCY,IL
0965,BLOOMINGTON-NORMAL SCH OF RADIOGRAPHY,NORMAL,IL
0960,BRADLEY UNIVERSITY,PEORIA,IL
1170,CARL SANDBURG COLLEGE,GALESBURG,IL
0997,CENTRAL ILLINOIS BAPTIST BIBLE INST,LINCOLN,IL
0934,CHICAGO CITY-WIDE COLLEGE,CHICAGO,IL
4711,CHICAGO COLLEGE OF COMMERCE,CHICAGO,IL
0935,CHICAGO NATIONAL COLLEGE OF NAPRAPATHY,CHICAGO,IL
0992,CHICAGO STATE UNIVERSITY,CHICAGO,IL
1103,CHICAGO URBAN SKILLS INSTITUTE,CHICAGO,IL
1003,COLLEGE OF DU PAGE,GLEN ELLYN,IL
1005,COLLEGE OF LAKE COUNTY,GRAYSLAKE,IL
1000,COLLEGE OF ST FRANCIS,JOLIET,IL
1002,COLUMBIA COLLEGE,CHICAGO,IL
1004,CONCORDIA UNIVERSITY,RIVER FOREST,IL
1010,DANVILLE AREA COMMUNITY COLLEGE,DANVILLE,IL
1012,DE PAUL UNIVERSITY,CHICAGO,IL
1023,DEVRY INSTITUTE OF TECHNOLOGY,ADDISON,IL
1014,DEVRY INSTITUTE OF TECHNOLOGY1,EVANSTON,IL
0962,DEVRY INSTITUTE OF TECHNOLOGY3,EVANSTON,IL
0147,DEVRY INSTITUTE OF TECHNOLOGY4,EVANSTON,IL
0194,DEVRY INSTITUTE OF TECHNOLOGY5,EVANSTON,IL
3309,DEVRY INSTITUTE OF TECHNOLOGY7,EVANSTON,IL
2274,DEVRY INSTITUTE OF TECHNOLOGY8,EVANSTON,IL
2558,DEVRY INSTITUTE OF TECHNOLOGY9,EVANSTON,IL
1021,DEVRY INSTITUTE OF TECHNOLOGY-CHICAGO,CHICAGO,IL
1126,DOMINICAN UNIVERSITY,RIVER FOREST,IL
1105,DR WILLIAM M SCHOLL COLL OF PODIATRIC MD,CHICAGO,IL
1016,EASTERN ILLINOIS UNIVERSITY,CHARLESTON,IL
0984,EAST-WEST UNIVERSITY,CHICAGO,IL
1018,ELGIN COMMUNITY COLLEGE,ELGIN,IL
1020,ELMHURST COLLEGE,ELMHURST,IL
1022,EUREKA COLLEGE,EUREKA,IL
1013,EVANGELICAL SCHOOL OF NURSING,OAKLAWN,IL
0998,FELLOWSHIP BAPTIST COLLEGE,EAST PEORIA,IL
0995,FRONTIER COMMUNITY COLLEGE,FAIRFIELD,IL
1030,GEORGE WILLIAMS COLLEGE,DOWNERS GROVE,IL
1031,GOVERNORS STATE UNIVERSITY,UNIVERSITY PARK,IL
1171,GRAHAM HOSPITAL SCHOOL OF NURSING,CANTON,IL
1032,GREENVILLE COLLEGE,GREENVILLE,IL
0975,HAROLD WASHINGTON COLLEGE,CHICAGO,IL
0970,HARRY S TRUMAN COLLEGE,CHICAGO,IL
0976,HEARTLAND COMMUNITY COLLEGE,BLOOMINGTON,IL
1045,HEBREW THEOLOGICAL COLLEGE,SKOKIE,IL
1029,HIGHLAND COMMUNITY COLLEGE,FREEPORT,IL
1035,ILLINOIS CENTRAL COLLEGE,EAST PEORIA,IL
1034,ILLINOIS COLLEGE,JACKSONVILLE,IL
1036,ILLINOIS COLLEGE OF OPTOMETRY,CHICAGO,IL
1040,ILLINOIS INSTITUTE OF TECHNOLOGY,CHICAGO,IL
1039,ILLINOIS MASONIC MED CTR SCH OF NURS,CHICAGO,IL
1042,ILLINOIS STATE UNIVERSITY,NORMAL,IL
1111,ILLINOIS TECHNICAL COLLEGE,CHICAGO,IL
1056,ILLINOIS VALLEY COMMUNITY COLLEGE,OGLESBY,IL
1044,ILLINOIS WESLEYAN UNIVERSITY,BLOOMINGTON,IL
1046,INTERNATIONAL ACADEMY OF MERCH & DSGN,CHICAGO,IL
1017,JOHN A LOGAN COLLEGE,CARTERVILLE,IL
1019,JOHN WOOD COMMUNITY COLLEGE,QUINCY,IL
1048,JOLIET JUNIOR COLLEGE,JOLIET,IL
1101,JUDSON COLLEGE,ELGIN,IL
1053,KANKAKEE COMMUNITY COLLEGE,KANKAKEE,IL
0964,KASKASKIA COLLEGE,CENTRALIA,IL
1050,KENDALL COLLEGE,EVANSTON,IL
0978,KENNEDY KING COLLEGE,CHICAGO,IL
1051,KISHWAUKEE COLLEGE,MALTA,IL
1052,KNOX COLLEGE,GALESBURG,IL
1063,LA SALLE EXTENSION UNIVERSITY,WILMETTE,IL
1054,LAKE FOREST COLLEGE,LAKE FOREST,IL
1055,LAKE LAND COLLEGE,MATTOON,IL
1059,LAKEVIEW MED CTR SCH OF RADIOLOGIC TECH,DANVILLE,IL
1057,LAKEVIEW MEDICAL CENTER SCH OF NURSING,DANVILLE,IL
1038,LEWIS AND CLARK COMMUNITY COLLEGE,GODFREY,IL
1058,LEWIS UNIVERSITY,ROMEOVILLE,IL
1060,LINCOLN CHRISTIAN COLLEGE,LINCOLN,IL
1062,LINCOLN COLLEGE,LINCOLN,IL
1061,LINCOLN LAND COMMUNITY COLLEGE,SPRINGFIELD,IL
1067,LINCOLN TRAIL COLLEGE,ROBINSON,IL
1064,LOYOLA UNIVERSITY OF CHICAGO,CHICAGO,IL
1072,LUTHERAN GENERAL/DEACONESS HOSP SCH/NRSG,PARK RIDGE,IL
1065,LUTHERAN HOSPITAL SCHOOL FOR NURSES,MOLINE,IL
1066,LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,CHICAGO,IL
1073,MACCORMAC JUNIOR COLLEGE,CHICAGO,IL
1068,MACMURRAY COLLEGE,JACKSONVILLE,IL
0972,MALCOLM X COLLEGE,CHICAGO,IL
1070,MALLINCKRODT COLLEGE,WILMETTE,IL
1075,MCHENRY COUNTY COLLEGE,CRYSTAL LAKE,IL
1076,MCKENDREE COLLEGE,LEBANON,IL
1081,MENNONITE COLLEGE OF NURSING,BLOOMINGTON,IL
1078,"METHODIST MED CTR OF ILL, SCH OF NURSING",PEORIA,IL
1086,MIDWEST COLLEGE OF ENGINEERING,LOMBARD,IL
1080,MILLIKIN UNIVERSITY,DECATUR,IL
1085,MOLINE PUBLIC HOSP SCHOOL OF NURSING,MOLINE,IL
1084,MONMOUTH COLLEGE,MONMOUTH,IL
1027,MONTAY COLLEGE,CHICAGO,IL
1088,MOODY BIBLE INSTITUTE,CHICAGO,IL
1087,MORAINE VALLEY COMMUNITY COLLEGE,PALOS HILLS,IL
0987,MORRISON INSTITUTE OF TECHNOLOGY,MORRISON,IL
1090,MORTON COLLEGE,CICERO,IL
0945,MT VERNON CHRISTIAN COLLEGE,MT VERNON,IL
1092,MUNDELEIN COLLEGE,CHICAGO,IL
1095,NATIONAL COLLEGE OF CHIROPRACTIC,LOMBARD,IL
1094,NATIONAL-LOUIS UNIVERSITY,EVANSTON,IL
1131,NILES COLLEGE-LOYOLA UNIVERSITY,CHICAGO,IL
1096,NORTH CENTRAL COLLEGE,NAPERVILLE,IL
1098,NORTH PARK UNIVERSITY,CHICAGO,IL
0993,NORTHEASTERN ILLINOIS UNIVERSITY,CHICAGO,IL
1102,NORTHERN ILLINOIS UNIVERSITY,DE KALB,IL
1153,NORTHWESTERN U PROGRAMS IN NURSING EDUC,CHICAGO,IL
1097,NORTHWESTERN U TRAFFIC INSTITUTE,EVANSTON,IL
1106,NORTHWESTERN UNIVERSITY,EVANSTON,IL
1104,OAKTON COMMUNITY COLLEGE,DES PLAINES,IL
0974,OLIVE-HARVEY COLLEGE,CHICAGO,IL
1112,OLIVET NAZARENE COLLEGE,KANKAKEE,IL
1113,OLNEY CENTRAL COLLEGE,OLNEY,IL
1110,OREGON BIBLE COLLEGE,OREGON,IL
1015,PARKLAND COLLEGE,CHAMPAIGN,IL
1114,PARKS COLLEGE OF ST LOUIS UNIVERSITY,CAHOKIA,IL
0959,PRAIRIE STATE COLLEGE,CHICAGO HEIGHTS,IL
1118,PRINCIPIA COLLEGE,ELSAH,IL
1120,QUINCY UNIVERSITY,QUINCY,IL
1119,"RAVENSWOOD HOSP MED CTR, SCH OF NURSING",CHICAGO,IL
1129,RAY COLLEGE OF DESIGN,CHICAGO,IL
1091,REND LAKE COLLEGE,INA,IL
0971,RICHARD J DALEY COLLEGE,CHICAGO,IL
1008,RICHLAND COMMUNITY COLLEGE,DECATUR,IL
1121,ROBERT MORRIS COLLEGE,CHICAGO,IL
1128,ROCK ISLAND FRANCISCAN HOSPITAL,ROCK ISLAND,IL
1123,ROCK VALLEY COLLEGE,ROCKFORD,IL
1122,ROCKFORD COLLEGE,ROCKFORD,IL
1125,ROCKFORD MEMORIAL SCHOOL OF NURSING,ROCKFORD,IL
1124,ROOSEVELT UNIVERSITY,CHICAGO,IL
1117,RUSH UNIVERSITY,CHICAGO,IL
1172,S I U SCHOOL OF DENTAL MEDICINE,ALTON,IL
1127,SAUK VALLEY COMMUNITY COLLEGE,DIXON,IL
1136,SCHOOL OF THE ART INST OF CHICAGO,CHICAGO,IL
1173,SHAWNEE COLLEGE,ULLIN,IL
1142,SHIMER COLLEGE,WAUKEGAN,IL
1149,SOUTH CHICAGO COMM HOSP SCH OF NURSING,CHICAGO,IL
1168,SOUTH CHICAGO HOSP SCH RADIOLOGIC TECH,CHICAGO,IL
1148,SOUTH SUBURBAN COLLEGE,SOUTH HOLLAND,IL
1161,SOUTHEASTERN ILLINOIS COLLEGE,HARRISBURG,IL
1144,SOUTHERN ILLINOIS UNIV-CARBONDALE,CARBONDALE,IL
1147,SOUTHERN ILLINOIS UNIV-EDWARDSVILLE,EDWARDSVILLE,IL
1130,SPERTUS COLLEGE OF JUDAICA,CHICAGO,IL
0961,SPOON RIVER COLLEGE,CANTON,IL
1146,SPRINGFIELD COLLEGE IN ILLINOIS,SPRINGFIELD,IL
1166,ST ANNE'S HOSPITAL SCHOOL OF NURSING,CHICAGO,IL
0968,ST AUGUSTINE COLLEGE,CHICAGO,IL
1143,ST FRANCIS HOSPITAL SCHOOL OF NURSING,EVANSTON,IL
1138,ST FRANCIS HOSPITAL SCHOOL OF NURSING,PEORIA,IL
1089,ST FRANCIS MED CTR-SCH RADIOLOGIC TECH,PEORIA,IL
1077,ST JOHNS HOSP SCHOOL-RESPIRATORY THERAPY,SPRINGFIELD,IL
1167,ST JOHN'S HOSPITAL SCHOOL OF NURSING,SPRINGFIELD,IL
1135,ST JOSEPH HOSPITAL SCHOOL OF NURSING,JOLIET,IL
1133,ST MARY OF NAZARETH SCH OF NURSING,CHICAGO,IL
1134,ST XAVIER COLLEGE,CHICAGO,IL
1140,STATE COMMUNITY COLLEGE,EAST ST LOUIS,IL
1074,SWEDISH-AMERICAN SCH OF RADIOLOGIC TECH,ROCKFORD,IL
1165,TRINITY CHRISTIAN COLLEGE,PALOS HEIGHTS,IL
1157,TRINITY EVANGELICAL DIVINITY SCHOOL,DEERFIELD,IL
1150,TRINITY INTERNATIONAL UNIVERSITY,DEERFIELD,IL
1151,TRITON COLLEGE,RIVER GROVE,IL
1152,UNIVERSITY OF CHICAGO,CHICAGO,IL
1155,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,IL
1109,UNIVERSITY OF ILLINOIS HLTH SCIENCES CTR,CHICAGO,IL
1137,UNIVERSITY OF ILLINOIS-SPRINGFIELD,SPRINGFIELD,IL
1154,UNIVERSITY OF ILLINOIS-URBANA CHAMPAIGN,URBANA,IL
1156,VANDERCOOK COLLEGE OF MUSIC,CHICAGO,IL
1162,WABASH VALLEY COLLEGE,MT CARMEL,IL
1159,WAUBONSEE COMMUNITY COLLEGE,SUGAR GROVE,IL
5032,WEST SUBURBAN COLLEGE OF NURSING,OAK PARK,IL
1158,WESTERN ILLINOIS UNIVERSITY,MACOMB,IL
1160,WHEATON COLLEGE,WHEATON,IL
0980,WILBUR WRIGHT COLLEGE,CHICAGO,IL
1163,WILLIAM RAINEY HARPER COLLEGE,PALATINE,IL
1169,WORSHAM COLLEGE OF MORTUARY SCIENCE,SKOKIE,IL
1175,ANCILLA COLLEGE,DONALDSON,IN
1174,ANDERSON UNIVERSITY,ANDERSON,IN
1176,BALL STATE UNIVERSITY,MUNCIE,IN
1178,BETHEL COLLEGE,MISHAWAKA,IN
1180,BUTLER UNIVERSITY,INDIANAPOLIS,IN
1245,CALUMET COLLEGE,WHITING,IN
1246,CONCORDIA THEOLOGICAL SEMINARY,FORT WAYNE,IN
1181,DAVENPORT COLLEGE,GRANGER,IN
1183,DEACONESS HOSPITAL SCHOOL OF NURSING,EVANSVILLE,IN
1184,DEPAUW UNIVERSITY,GREENCASTLE,IN
1186,EARLHAM COLLEGE,RICHMOND,IN
1190,FAIRHAVEN COLLEGE,CHESTERTON,IN
1194,FRANKLIN COLLEGE,FRANKLIN,IN
1196,GOSHEN COLLEGE,GOSHEN,IN
1198,GRACE COLLEGE,WINONA LAKE,IN
1197,GRACE THEOLOGICAL SEMINARY,WINONA LAKE,IN
1200,HANOVER COLLEGE,HANOVER,IN
1203,HOLY CROSS JUNIOR COLLEGE,NOTRE DAME,IN
1202,HUNTINGTON COLLEGE,HUNTINGTON,IN
1199,HYLES-ANDERSON COLLEGE,CROWN POINT,IN
1208,INDIANA INSTITUTE OF TECHNOLOGY,FORT WAYNE,IN
1206,INDIANA STATE UNIVERSITY,TERRE HAUTE,IN
1219,INDIANA UNIVERSITY AT KOKOMO,KOKOMO,IN
1225,INDIANA UNIVERSITY AT SOUTH BEND,SOUTH BEND,IN
1216,INDIANA UNIVERSITY EAST,RICHMOND,IN
1218,INDIANA UNIVERSITY NORTHWEST,GARY,IN
1229,INDIANA UNIVERSITY SOUTHEAST,NEW ALBANY,IN
1210,INDIANA UNIVERSITY-BLOOMINGTON,BLOOMINGTON,IN
1217,INDIANA UNIV-PURDUE UNIV AT FORT WAYNE,FORT WAYNE,IN
1214,INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,INDIANAPOLIS,IN
1226,INDIANA WESLEYAN UNIVERSITY,MARION,IN
1223,IVY TECH STATE COLLEGE-CENTRAL INDIANA,INDIANAPOLIS,IN
1209,IVY TECH STATE COLLEGE-KOKOMO,KOKOMO,IN
1211,IVY TECH STATE COLLEGE-LAFAYETTE,LAFAYETTE,IN
1215,IVY TECH STATE COLLEGE-NORTHEAST,FORT WAYNE,IN
1213,IVY TECH STATE COLLEGE-SOUTHWEST,EVANSVILLE,IN
1236,LOCKYEAR COLLEGE,EVANSVILLE,IN
1239,LUTHERAN COLL OF HEALTH PROFESSIONS,FORT WAYNE,IN
1222,MANCHESTER COLLEGE,NORTH MANCHESTER,IN
1224,MARIAN COLLEGE,INDIANAPOLIS,IN
1227,MARTIN UNIVERSITY,INDIANAPOLIS,IN
1205,MID-AMERICA COLLEGE OF FUNERAL SERVICE,JEFFERSONVILLE,IN
1228,OAKLAND CITY COLLEGE,OAKLAND CITY,IN
1237,PARKVIEW-METHODIST SCHOOL OF NURSING,FORT WAYNE,IN
1230,PURDUE UNIVERSITY,WEST LAFAYETTE,IN
1233,PURDUE UNIVERSITY-CALUMET,HAMMOND,IN
1231,PURDUE UNIVERSITY-NORTH CENTRAL CAMPUS,WESTVILLE,IN
1232,ROSE-HULMAN INSTITUTE OF TECH,TERRE HAUTE,IN
1241,ST ELIZABETH SCHOOL OF NURSING,LAFAYETTE,IN
1238,ST FRANCIS COLLEGE,FORT WAYNE,IN
1240,ST JOSEPH'S COLLEGE,RENSSELAER,IN
1242,ST MARY-OF-THE-WOODS COLLEGE,ST MARY-OF-THE-WOODS,IN
1244,ST MARY'S COLLEGE,NOTRE DAME,IN
1192,SUMMIT CHRISTIAN COLLEGE,FORT WAYNE,IN
1248,TAYLOR UNIVERSITY,UPLAND,IN
1250,TRI-STATE UNIVERSITY,ANGOLA,IN
1188,UNIVERSITY OF EVANSVILLE,EVANSVILLE,IN
1204,UNIVERSITY OF INDIANAPOLIS,INDIANAPOLIS,IN
1252,UNIVERSITY OF NOTRE DAME,NOTRE DAME,IN
1207,UNIVERSITY OF SOUTHERN INDIANA,EVANSVILLE,IN
1256,VALPARAISO UNIVERSITY,VALPARAISO,IN
1258,VINCENNES UNIVERSITY,VINCENNES,IN
1260,WABASH COLLEGE,CRAWFORDSVILLE,IN
1424,ALLEN COUNTY COMMUNITY COLLEGE,IOLA,KS
1383,ASBURY HOSPITAL SCHOOL OF NURSING,SALINA,KS
1386,BAKER UNIVERSITY,BALDWIN CITY,KS
1411,BARCLAY COLLEGE,HAVILAND,KS
1387,BARTON COUNTY COMMUNITY COLLEGE,GREAT BEND,KS
1444,BENEDICTINE COLLEGE,ATCHISON,KS
1388,BETHANY COLLEGE,LINDSBORG,KS
1390,BETHEL COLLEGE,NORTH NEWTON,KS
4757,"BROWN MACKIE COLLEGE, THE",SALINA,KS
1406,BUTLER COUNTY COMMUNITY COLLEGE,EL DORADO,KS
1394,CENTRAL COLLEGE,MCPHERSON,KS
1401,CLOUD COUNTY COMMUNITY COLLEGE,CONCORDIA,KS
1398,COFFEYVILLE COMMUNITY COLLEGE,COFFEYVILLE,KS
1399,COLBY COMMUNITY COLLEGE,COLBY,KS
1384,COWLEY COUNTY COMMUNITY COLLEGE,ARKANSAS CITY,KS
1402,DODGE CITY COMMUNITY COLLEGE,DODGE CITY,KS
1404,DONNELLY COLLEGE,KANSAS CITY,KS
1430,EMPORIA STATE UNIVERSITY,EMPORIA,KS
1408,FORT HAYS STATE UNIVERSITY,HAYS,KS
1410,FORT SCOTT COMMUNITY COLLEGE,FORT SCOTT,KS
1412,FRIENDS UNIVERSITY,WICHITA,KS
1414,GARDEN CITY COMMUNITY COLLEGE,GARDEN CITY,KS
1415,HASKELL INDIAN JUNIOR COLLEGE,LAWRENCE,KS
1416,HESSTON COLLEGE,HESSTON,KS
1418,HIGHLAND COMMUNITY COLLEGE,HIGHLAND,KS
1420,HUTCHINSON COMMUNITY COLLEGE,HUTCHINSON,KS
1422,INDEPENDENCE COMMUNITY COLLEGE,INDEPENDENCE,KS
1425,JOHNSON COUNTY COMMUNITY COLLEGE,OVERLAND PARK,KS
1478,KANSAS CITY COLLEGE & BIBLE SCHOOL,OVERLAND PARK,KS
1426,KANSAS CITY KANSAS COMMUNITY COLLEGE,KANSAS CITY,KS
1428,KANSAS STATE UNIVERSITY,MANHATTAN,KS
1453,KANSAS TECHNICAL INSTITUTE,SALINA,KS
1434,KANSAS WESLEYAN UNIVERSITY,SALINA,KS
1448,LABETTE COMMUNITY COLLEGE,PARSONS,KS
1436,MANHATTAN CHRISTIAN COLLEGE,MANHATTAN,KS
1438,MARYMOUNT COLLEGE,SALINA,KS
1440,MCPHERSON COLLEGE,MCPHERSON,KS
1445,MID-AMERICA NAZARENE COLLEGE,OLATHE,KS
1396,NEOSHO COUNTY COMMUNITY COLLEGE,CHANUTE,KS
1451,NORTH CENTRAL KANSAS AREA VOC TECH,BELOIT,KS
1446,OTTAWA UNIVERSITY,OTTAWA,KS
1449,PITTSBURG STATE UNIVERSITY,PITTSBURG,KS
1450,PRATT COMMUNITY COLLEGE & AREA VOC SCH,PRATT,KS
1455,SAINT MARY'S COLLEGE,SAINT MARYS,KS
1439,SEWARD COUNTY COMMUNITY COLLEGE,LIBERAL,KS
1464,SOUTHWESTERN COLLEGE,WINFIELD,KS
1397,ST FRANCIS SCHOOL OF RADIOLOGY,WICHITA,KS
1456,ST JOHN'S COLLEGE,WINFIELD,KS
1458,ST MARY COLLEGE,LEAVENWORTH,KS
1460,ST MARY OF THE PLAINS COLLEGE,DODGE CITY,KS
1466,STERLING COLLEGE,STERLING,KS
1467,STORMONT-VAIL SCHOOL OF NURSING,TOPEKA,KS
1468,TABOR COLLEGE,HILLSBORO,KS
1470,UNIVERSITY OF KANSAS,LAWRENCE,KS
1474,WASHBURN UNIVERSITY,TOPEKA,KS
1462,"WAY COLLEGE OF EMPORIA, THE",EMPORIA,KS
1441,WESLEY MEDICAL CTR-SCH RADIOLOGIC TECH,WICHITA,KS
1472,WICHITA STATE UNIVERSITY,WICHITA,KS
1502,ALICE LLOYD COLLEGE,PIPPA PASSES,KY
1486,ASBURY COLLEGE,WILMORE,KY
1564,ASHLAND COMMUNITY COLLEGE,ASHLAND,KY
1490,BELLARMINE COLLEGE,LOUISVILLE,KY
1492,BEREA COLLEGE,BEREA,KY
1498,BRESCIA COLLEGE,OWENSBORO,KY
1500,CAMPBELLSVILLE COLLEGE,CAMPBELLSVILLE,KY
1506,CENTRE COLLEGE,DANVILLE,KY
1510,CUMBERLAND COLLEGE,WILLIAMSBURG,KY
1512,EASTERN KENTUCKY UNIVERSITY,RICHMOND,KY
1513,ELIZABETHTOWN COMMUNITY COLLEGE,ELIZABETHTOWN,KY
1514,GEORGETOWN COLLEGE,GEORGETOWN,KY
1572,HAZARD COMMUNITY COLLEGE,HAZARD,KY
1557,HENDERSON COMMUNITY COLLEGE,HENDERSON,KY
1569,HOPKINSVILLE COMMUNITY COLLEGE,HOPKINSVILLE,KY
1571,JEFFERSON COMM COLLEGE-DOWNTOWN CAMPUS,LOUISVILLE,KY
1495,JEFFERSON COMM COLLEGE-SOUTHWEST CAMPUS,LOUISVILLE,KY
1523,KENTUCKY CHRISTIAN COLLEGE,GRAYSON,KY
1516,KENTUCKY STATE UNIVERSITY,FRANKFORT,KY
1518,KENTUCKY WESLEYAN COLLEGE,OWENSBORO,KY
1520,LEES COLLEGE,JACKSON,KY
1544,LEXINGTON BAPTIST COLLEGE,LEXINGTON,KY
1531,LEXINGTON COMMUNITY COLLEGE,LEXINGTON,KY
1525,LEXINGTON THEOLOGICAL SEMINARY,LEXINGTON,KY
1522,LINDSEY WILSON COLLEGE,COLUMBIA,KY
1533,MADISONVILLE COMMUNITY COLLEGE,MADISONVILLE,KY
1527,MAYSVILLE COMMUNITY COLLEGE,MAYSVILLE,KY
1524,MID-CONTINENT BAPTIST BIBLE COLLEGE,MAYFIELD,KY
1528,MIDWAY COLLEGE,MIDWAY,KY
1530,MOREHEAD STATE UNIVERSITY,MOREHEAD,KY
1532,MURRAY STATE UNIVERSITY,MURRAY,KY
1567,NATIONAL EDUC CENTER-KENTUCKY COLL TECH,LOUISVILLE,KY
1566,NORTHERN KENTUCKY UNIVERSITY,HIGHLAND HEIGHTS,KY
1561,OWENSBORO COMMUNITY COLLEGE,OWENSBORO,KY
1538,PADUCAH COMMUNITY COLLEGE,PADUCAH,KY
1540,PIKEVILLE COLLEGE,PIKEVILLE,KY
1541,PRESTONSBURG COMMUNITY COLLEGE,PRESTONSBURG,KY
1570,SOMERSET COMMUNITY COLLEGE,SOMERSET,KY
1555,SOUTHEAST COMMUNITY COLLEGE,CUMBERLAND,KY
1507,SOUTHERN BAPTIST THEOLOGICAL SEMINARY,LOUISVILLE,KY
1505,SOUTHERN OHIO COLL-NORTHERN KENTUCKY CMP,FLORENCE,KY
1534,SPALDING UNIVERSITY,LOUISVILLE,KY
1542,ST CATHERINE COLLEGE,SAINT CATHARINE,KY
1548,SUE BENNETT COLLEGE,LONDON,KY
5535,SULLIVAN COLLEGE,LOUISVILLE,KY
1560,THOMAS MORE COLLEGE,CRESTVIEW HILLS,KY
1550,TRANSYLVANIA UNIVERSITY,LEXINGTON,KY
1552,UNION COLLEGE,BARBOURVILLE,KY
1554,UNIVERSITY OF KENTUCKY,LEXINGTON,KY
1568,UNIVERSITY OF KENTUCKY CTR AT FORT KNOX,FT KNOX,KY
1556,UNIVERSITY OF LOUISVILLE,LOUISVILLE,KY
1497,WATTERSON COLLEGE,LOUISVILLE,KY
1562,WESTERN KENTUCKY UNIVERSITY,BOWLING GREEN,KY
1619,BATON ROUGE GEN HOSP SCHOOL OF NURSING,BATON ROUGE,LA
1625,BATON ROUGE GEN HOSP-SCH OF RAD TECH,BATON ROUGE,LA
1599,BATON ROUGE VOCATIONAL-TECHNICAL INST,BATON ROUGE,LA
1573,BOSSIER PARISH COMMUNITY COLLEGE,BOSSIER CITY,LA
1576,CENTENARY COLLEGE OF LOUISIANA,SHREVEPORT,LA
1579,CHARITY HOSPITAL SCHOOL OF NURSING,NEW ORLEANS,LA
1617,CHARITY HOSPITAL SURG TECH PROG,NEW ORLEANS,LA
1577,DELGADO COMMUNITY COLLEGE-CITY PARK CAMP,NEW ORLEANS,LA
1629,DELGADO COMMUNITY COLLEGE-WEST BANK CAMP,NEW ORLEANS,LA
1578,DILLARD UNIVERSITY,NEW ORLEANS,LA
1582,GRAMBLING STATE UNIVERSITY,GRAMBLING,LA
1626,JIMMY SWAGGART BIBLE COLLEGE,BATON ROUGE,LA
1586,LOUISIANA COLLEGE,PINEVILLE,LA
1590,LOUISIANA STATE UNIV & A & M COLL,BATON ROUGE,LA
1589,LOUISIANA STATE UNIV AT ALEXANDRIA,ALEXANDRIA,LA
1601,LOUISIANA STATE UNIV SCH OF DENTISTRY,NEW ORLEANS,LA
1620,LOUISIANA STATE UNIV SCH OF MEDICINE,SHREVEPORT,LA
1587,LOUISIANA STATE UNIVERSITY AT EUNICE,EUNICE,LA
1593,LOUISIANA STATE UNIVERSITY-SHREVEPORT,SHREVEPORT,LA
1624,LOUISIANA STATE U-SCH OF ALLIED HEALTH,NEW ORLEANS,LA
1632,LOUISIANA STATE U-SCH OF ALLIED HEALTH,SHREVEPORT,LA
1588,LOUISIANA TECH UNIVERSITY,RUSTON,LA
1592,LOYOLA UNIVERSITY,NEW ORLEANS,LA
1594,MCNEESE STATE UNIVERSITY,LAKE CHARLES,LA
1596,NEW ORLEANS BAPTIST THEOLOGICAL SEMINARY,NEW ORLEANS,LA
1616,NEWCOMB COLLEGE OF TULANE UNIVERSITY,NEW ORLEANS,LA
1580,NICHOLLS STATE UNIVERSITY,THIBODAUX,LA
1598,NORTHEAST LOUISIANA UNIVERSITY,MONROE,LA
1575,NORTHWESTERN STATE UNIV OF LA-LEESVILLE,LEESVILLE,LA
1600,NORTHWESTERN STATE UNIV OF LOUISIANA,NATCHITOCHES,LA
1584,OCHSNER SCHOOL OF ALLIED HEALTH SCIENCE,NEW ORLEANS,LA
1574,OUR LADY OF HOLY CROSS COLLEGE,NEW ORLEANS,LA
1621,OUR LADY OF THE LAKE SCHOOL OF NURSING,BATON ROUGE,LA
1628,RAPIDES GEN HOSP SCHOOL/RADIOLOGIC TECH,ALEXANDRIA,LA
1623,SHREVEPORT JOB CORP CENTER,SHREVEPORT,LA
1608,SOUTHEASTERN LOUISIANA UNIVERSITY,HAMMOND,LA
1610,SOUTHERN UNIVERSITY,BATON ROUGE,LA
1611,SOUTHERN UNIVERSITY AT NEW ORLEANS,NEW ORLEANS,LA
1613,SOUTHERN UNIVERSITY-SHREVEPORT,SHREVEPORT,LA
1605,ST BERNARD PARISH COMMUNITY COLLEGE,CHALMETTE,LA
1604,ST JOSEPH SEMINARY COLLEGE,ST BENEDICT,LA
1615,TOURO INFIRMARY SCHOOL OF NURSING,NEW ORLEANS,LA
1614,TULANE UNIVERSITY OF LOUISIANA,NEW ORLEANS,LA
1612,UNIV OF SOUTHWESTERN LOUISIANA,LAFAYETTE,LA
1591,UNIVERSITY OF NEW ORLEANS,NEW ORLEANS,LA
1607,WILLIAM CAREY COLLEGE SCHOOL OF NURSING,NEW ORLEANS,LA
1618,XAVIER UNIVERSITY,NEW ORLEANS,LA
1772,AMERICAN INTERNATIONAL COLLEGE,SPRINGFIELD,MA
1774,AMHERST COLLEGE,AMHERST,MA
1769,ANNA MARIA COLLEGE FOR MEN AND WOMEN,PAXTON,MA
1782,ASSUMPTION COLLEGE,WORCESTER,MA
